,Acanthurus Acanthurus albimento,Acanthurus Acanthurus albipectoralis,Acanthurus Acanthurus bariene,Acanthurus Acanthurus blochii,Acanthurus Acanthurus chirurgus,Acanthurus Acanthurus chronixis,Acanthurus Acanthurus dussumieri,Acanthurus Acanthurus fowleri,Acanthurus Acanthurus gahhm,Acanthurus Acanthurus grammoptilus,Acanthurus Acanthurus guttatus,Acanthurus Acanthurus japonicus,Acanthurus Acanthurus leucocheilus,Acanthurus Acanthurus leucosternon,Acanthurus Acanthurus lineatus,Acanthurus Acanthurus maculiceps,Acanthurus Acanthurus mata,Acanthurus Acanthurus monroviae,Acanthurus Acanthurus nigricans,Acanthurus Acanthurus nigricauda,Acanthurus Acanthurus nigrofuscus,Acanthurus Acanthurus nubilus,Acanthurus Acanthurus olivaceus,Acanthurus Acanthurus pyroferus,Acanthurus Acanthurus sohal,Acanthurus Acanthurus tennentii,Acanthurus Acanthurus tractus,Acanthurus Acanthurus tristis,Acanthurus Acanthurus_achilles,Acanthurus Acanthurus_triostegus,Acanthurus Acanthurus_xanthopterus,Ctenochaetus Ctenochaetus binotatus,Ctenochaetus Ctenochaetus cyanocheilus,Ctenochaetus Ctenochaetus flavicauda,Ctenochaetus Ctenochaetus hawaiiensis,Ctenochaetus Ctenochaetus marginatus,Ctenochaetus Ctenochaetus striatus,Ctenochaetus Ctenochaetus strigosus,Ctenochaetus Ctenochaetus truncatus,Naso Naso annulatus,Naso Naso brachycentron,Naso Naso brevirostris,Naso Naso caesius,Naso Naso fageni,Naso Naso hexacanthus,Naso Naso lituratus,Naso Naso maculatus,Naso Naso minor,Naso Naso tergus,Naso Naso tonganus,Naso Naso tuberosus,Naso Naso unicornis,Naso Naso vlamingii,Paracanthurus Paracanthurus_hepatus,Prionurus Prionurus chrysurus,Prionurus Prionurus laticlavius,Prionurus Prionurus microlepidotus,Zebrasoma Zebrasoma desjardinii,Zebrasoma Zebrasoma flavescens,Zebrasoma Zebrasoma gemmatum,Zebrasoma Zebrasoma scopas,Zebrasoma Zebrasoma veliferum,Zebrasoma Zebrasoma xanthurum
Naso Naso brachycentron,6.952910520655697,7.722329558653819,7.24453263999432,5.680540845404759,7.153698049216389,11.11392137858341,7.333868513372544,7.46850170623582,9.260803330020506,8.103445631027656,6.8213026663268534,9.957360829370014,7.148940062884985,9.615316879230893,7.453767287336834,6.148482242213878,5.994949387731918,7.244781049714997,8.881906705936673,8.01392032386694,7.660987056165263,5.54387152484808,6.792310429384018,11.243833205444462,8.85680420702964,7.76704095263972,5.842735904178858,8.531890679440567,11.391892571171345,7.706412151553076,6.645959442831181,6.9261356163974135,7.766116008050534,10.546529150971766,6.529316073250274,8.311505325715867,7.990334916036293,10.005402333993567,9.76430362044537,5.2756249447489125,0.0,3.23809460296193,6.71560905215148,6.619032325811701,7.744749647001276,8.591096084151532,7.03826080818005,7.736882480762597,5.759340604369355,5.819035288475959,5.221243129486603,7.988090748627637,7.148246813508084,11.102842133657008,8.466816444803055,6.792727728904395,6.474201534733024,6.322667392395544,12.795920532036222,12.96272425413676,8.55389829361826,6.849103983558124,11.112155687843495
Naso Naso brevirostris,5.997018417355792,6.097478733621444,5.6641805469977555,3.692873875722151,5.791958380653688,9.654726508525261,5.95501932541955,6.540003822309132,8.30325527549474,6.828296457545141,5.694381730594979,9.418732831037964,5.8712454695912815,8.277006834578078,6.367450448653559,5.377796415549527,4.942257964159109,5.600734939169448,7.946632658457179,6.930914275675684,6.5354054277893,4.420802171964567,5.429769090046959,9.762694359930487,7.715454448248271,6.65521849492125,7.0406832994909045,7.297344406269784,10.204759924140472,6.57476944999555,5.4909230809796865,6.074919916896819,7.153056708419482,10.002723187325648,5.645976554974732,7.561043173544357,7.674703407026304,9.048203036832811,8.466082958813042,4.425894997109212,3.23809460296193,0.0,7.232884665007399,6.854914492743698,6.588382746797234,8.427065117730645,5.963831625955025,6.229952433188546,6.565414599622261,6.202297666055834,4.342493467098257,7.192783721775823,6.235438502256201,9.660047313915092,7.336889204805255,5.3073634058359485,6.8883250476098645,4.991617634639122,11.747020465189834,12.490734619877806,7.48654321497286,5.743217548593519,10.676739260026045
Naso Naso caesius,8.734341791341297,10.516685653410116,8.23094101224768,8.098560782114355,8.806022424948218,10.571410765414049,8.829048937430258,9.103056951536917,6.806074851473468,10.180315555050411,8.901726185291071,10.682099686068227,9.024836707567905,9.333395128278068,7.822848484066127,9.196514304808392,6.302198017899352,8.457630914636223,10.142280257501243,10.701546309810933,10.833877780363679,7.640193351223092,10.047130695127688,11.774453945223954,10.181140057779098,9.208103345586014,8.41672363807459,9.926487191097145,10.813864177763312,9.988039304676605,8.535858310538854,8.468498716304447,10.730604306587635,9.960073054037098,9.052198528316186,7.4815990702141955,6.3176087485343215,10.7030676505483,9.17527389609428,7.750510677966719,6.71560905215148,7.232884665007399,0.0,10.459874370803409,9.101057069228101,9.060468368983019,10.649298453316987,9.31057727150351,8.297977667842387,7.946750133886656,9.864269882076071,9.576143240304777,5.469244273694867,10.313791619063371,10.612581587899637,9.17606643888703,7.540835886717586,7.176819760709962,12.72496767031834,13.27997764221614,9.604952523666073,10.17994784603915,10.16399335855859
Naso Naso fageni,8.092651139706634,9.344034518212862,9.03339636180167,7.892373904745076,7.533271367428812,11.490807175170003,8.253984953066034,9.005651955684076,10.403059566016273,8.368905549246737,8.653437872012006,10.826138378732892,8.609896227075199,11.075569417904374,8.944024807609601,8.154667653474934,7.575762191571812,9.665639686814291,9.759601012317002,8.712453012892162,9.282382861132533,7.39997020057584,8.611353586399797,10.64071553134088,10.37837694592476,7.96138873257335,6.999665436440669,8.834661913303254,12.65402058544304,8.095490210819358,8.270236058473355,6.977453055299718,10.084366198296783,11.730528403929544,8.987864454107925,9.551315244127334,10.553227356122655,10.707122902850122,11.313283213471708,7.983392001255995,6.619032325811701,6.854914492743698,10.459874370803409,0.0,9.301018931765869,10.713703977510386,9.390991471437594,9.209783472945947,5.9499960666901215,5.706102580125788,6.359378893165493,9.875311196069688,9.263620518928978,11.923122548300757,9.040067786973582,6.792041607838877,7.33879822883087,8.511985291491444,12.944652032324234,14.501795537766204,9.942595253786711,7.804010046856081,12.243407402280617
Naso Naso hexacanthus,6.23425962025154,5.79461676446262,6.256531883622142,5.97716006239029,6.518851201378334,10.313296618316473,6.142551246929388,7.748953203914855,9.462372778512256,5.942938928470671,5.519626444390858,8.2875095353354,3.8841647288845254,8.697964363409508,6.464809388442004,8.925797496975061,6.117210545219481,5.637697021444195,6.854669633682973,7.6598215711519915,8.937042305332392,8.664258873757253,6.512065002236431,10.047672938009796,5.862563790050044,6.235775558684877,8.776490663576539,6.854794599547224,8.521704602968223,8.101124628995134,6.621861412163783,6.918215947261344,8.591458371515094,10.04464657803817,7.543170496931312,9.6573052235292,7.1840617824522,8.180385174320774,8.957300970887191,7.113733412282645,7.744749647001276,6.588382746797234,9.101057069228101,9.301018931765869,0.0,7.906897817031818,8.433141026302739,6.6573953675971165,8.27649152046637,7.639142547863665,6.17080980023929,6.545368112185484,8.346431920580736,9.999608184694544,7.059277121720165,5.599446411842038,8.950523624444244,5.490653453486266,13.075799867432702,10.299235064255514,7.081945198760969,5.950535650231579,9.88960374833403
Naso Naso lituratus,8.840526691571974,9.843138860567558,7.303092320180743,8.10129498870659,8.286853554679956,10.951851371927917,8.319130645480858,8.130929482825083,9.953810743197378,8.142469547707535,7.9467524472178175,7.965721987335636,8.181832202953126,7.869588710278424,6.663449084757652,9.023009212844713,6.401114312020532,7.439795196784169,9.364420319029364,10.457606600984457,10.851764405502548,9.172928491181366,8.203347324239601,12.27124702882158,9.829157668399553,7.056687137966442,8.189505202887013,8.685642714882512,8.803075239882116,9.598580949257174,9.028302554486661,7.432786856596635,9.924905551645683,9.959281202029285,8.136135299908872,9.607964374921899,6.406646211494678,10.121333532215454,10.228846097015417,9.682570915171631,8.591096084151532,8.427065117730645,9.060468368983019,10.713703977510386,7.906897817031818,0.0,11.796168707166187,7.614389303732411,9.093452811455325,9.85551250049843,8.86596599515567,8.197357656211473,7.993712629292188,10.405038712263588,9.35139582298125,9.3102836950499,8.888370923457561,5.972104610728639,13.448032777324437,10.488439084262557,8.937232680712025,8.329567295089634,7.543203282006962
Naso Naso maculatus,7.454994698085332,6.17166235888424,8.527890028953415,6.673739884450164,9.04196953319736,12.592228511564466,8.085420782460162,8.914347239731622,11.869766126489868,9.781068623124597,7.456949434453795,12.399034511897726,8.697909879094953,11.737638919847194,10.00296135146292,6.522767320925492,8.541466288709236,9.221618691111285,10.194987157984778,6.280467634281931,5.4083996202653415,7.37197132663086,6.461360451289927,11.158153798651758,10.458043150792236,9.408319039989046,10.363512438573851,9.031173688481772,12.93706235596339,8.551755566010158,7.936844615522162,9.398281567174783,6.546407571954328,12.825046581211764,6.6368435367331,11.484580749452386,10.844512352013238,11.692340880940103,11.207503556157496,8.116047267385657,7.03826080818005,5.963831625955025,10.649298453316987,9.390991471437594,8.433141026302739,11.796168707166187,0.0,9.884957334618004,8.549656351635694,8.42813703724179,5.924899529570983,9.97719046603987,10.190174751953768,12.73318144673356,9.337115181479406,7.864517745530987,10.288314986222336,8.685449186224032,13.089530741590249,14.844954635603436,9.874754016692524,6.320972466184415,13.544609930385386
Naso Naso minor,6.546275499086439,7.923958373763197,6.50781741859857,5.007943165128101,4.148317249739073,9.933034204969351,6.025960679169969,6.887325970167957,9.562283354119709,3.9573300842546817,5.874825402043765,6.571316450201735,4.944501924339984,8.247342146359786,5.810884561688956,8.759534171892767,5.814773606381113,4.8739344814663115,6.882181366570427,7.9703426611683525,8.51801007084012,8.708667601282313,6.440986763496738,11.273149422468554,6.280931281340737,5.667002822327914,9.119859029656759,7.71875733070756,9.145686555506938,5.0999235284556175,5.230600793430275,6.804586527301329,9.277128435221304,7.901505373623672,8.29918732781334,10.01349185252121,7.982648467525155,6.7677503568433295,8.086195853466014,6.526988547550455,7.736882480762597,6.229952433188546,9.31057727150351,9.209783472945947,6.6573953675971165,7.614389303732411,9.884957334618004,0.0,9.120001597021377,8.746430953374196,7.193293450621712,5.3995762575774675,8.436870575107,10.511634226607905,6.85014259642143,6.387117149034571,9.148345918311202,5.247972799114689,12.898642178575669,10.477253626103126,7.312315938851476,7.135337798241342,9.67641929158832
Naso Naso tergus,7.188833706203351,7.928028250995293,7.802666803309344,7.099652994283902,7.385281080409462,11.004020352131947,7.238775155275473,7.735479801132195,9.669509206070606,8.211632025405915,7.571133094522864,9.469477796694138,7.976711533924542,10.449099274551461,7.7781084517704135,6.780481441723074,6.040798963860604,8.474143949579062,8.772891294733661,7.515889655301944,8.159647722059669,7.183077686525162,7.41405509673408,10.647508734725287,9.781856700071213,6.8558186123499345,6.40147353511678,8.11932727050722,12.313347191191589,8.116028072417734,7.808476902477775,6.009168874191777,8.440183826131198,10.771801845531236,7.155907316980601,9.18446896793806,9.133689891044341,10.020902767461287,10.612349734220407,8.034178613048512,5.759340604369355,6.565414599622261,8.297977667842387,5.9499960666901215,8.27649152046637,9.093452811455325,8.549656351635694,9.120001597021377,0.0,3.9840014850540135,5.907867960866987,9.552834419851449,8.065331833171244,11.818029118958446,8.574859181012348,7.223185404044292,7.253012871868514,7.073681625635921,12.427548854566218,13.603215357415147,8.625362744601334,5.877993836301212,11.248541415952438
Naso Naso tonganus,6.2934369223833695,8.235337427745065,7.894346804481582,6.8223793702125795,7.1213407765360675,10.837749636462906,6.977493168648231,8.420299322598705,9.350984027874276,8.151053969234766,7.666838918763144,10.093788217325185,7.51995322934363,9.63843536995881,7.48692281647464,8.16614762616087,6.600820597095861,7.822823715259132,8.686743401603138,7.962174899866255,8.927070152986868,7.216158952433174,8.196565930368537,10.573427876298936,9.265030131145522,7.366414799607539,6.944768437064009,8.724192050207165,11.593974897720638,8.201175128195803,7.1703282520719585,6.968361186498313,9.579570645095993,10.97106986820977,8.56638129662349,8.55198981725018,9.089410153016663,10.051908838055171,10.288246749115059,7.403034278359341,5.819035288475959,6.202297666055834,7.946750133886656,5.706102580125788,7.639142547863665,9.85551250049843,8.42813703724179,8.746430953374196,3.9840014850540135,0.0,6.666068948727462,8.962103585717049,7.745463673413985,10.690966872657125,9.233920478514378,6.741415098756271,6.035015553989485,6.9321868566659095,12.09432771513019,13.895970670957825,9.039002069131177,7.00323744902239,11.506032607196314
Naso Naso tuberosus,5.8591203001738075,5.214120411918635,7.054448684450949,4.515509821629447,6.159808430222739,11.434185888617245,6.71306082358688,7.324730436584382,10.046565811989955,6.159651666781182,6.160590384654216,9.570305713264165,5.849675987780049,9.758632560074233,7.887977866849277,5.6961704560304,5.798456793791744,7.131960080412906,8.203789026072844,6.130357876407153,6.508097492453716,6.678875271644692,4.69178552410612,10.711770650152198,8.21084358472417,6.145688973030222,7.752010104366428,7.605844295084822,11.20950686060426,6.689048944515689,6.726331406929813,6.316732828393979,7.132788402881256,11.108785777264924,5.936519045405838,10.04787761466729,8.565537267491406,9.481956805167117,10.442650595438144,5.957080365574581,5.221243129486603,4.342493467098257,9.864269882076071,6.359378893165493,6.17080980023929,8.86596599515567,5.924899529570983,7.193293450621712,5.907867960866987,6.666068948727462,0.0,7.422432629947449,8.598339668855305,11.303789423296376,7.2269122515201145,4.819934373808558,8.850570778995078,6.10788024785974,13.408148847369455,12.523085368478199,8.11987446728161,3.4603660518698085,11.465380116277979
Naso Naso unicornis,5.7585873365821465,8.087923103599186,7.909188828481832,6.159414961581052,6.531102559760079,11.693114770054043,7.627260730650488,8.955725928405299,10.588973851704035,5.447793423907797,6.94910730589106,8.570888679412993,4.920096557278893,8.61211118088756,7.255441769032953,10.090442371342585,7.10352554969724,6.500878078555935,7.715565226719781,8.038873880312249,9.463695917718104,9.890040915571536,7.142299790177898,11.99067419102023,7.347570956842077,8.113171945533153,10.41820785836866,9.788813113660689,8.14658466074595,6.317837285252182,6.905031891089386,9.032339334642053,10.7524987196617,10.679137140732285,9.905460188608613,11.056380896159654,8.45179915025047,9.17983411541931,10.245712421389245,6.120269375363002,7.988090748627637,7.192783721775823,9.576143240304777,9.875311196069688,6.545368112185484,8.197357656211473,9.97719046603987,5.3995762575774675,9.552834419851449,8.962103585717049,7.422432629947449,0.0,9.24680132536513,10.16496755826561,8.360395073585074,6.3958593692814105,9.97770774609107,6.537124292446573,13.14884199441409,10.514521228878577,9.50150688515654,7.776232564665613,9.804606541853348
Naso Naso vlamingii,8.4006868989234,9.455923652000942,6.701604614451207,6.553108175794495,7.397939900166572,8.644047487693046,7.36012813472344,7.883746180664497,5.183149669673264,9.267722545943695,8.645500709546631,10.232836117058662,8.521878702886614,6.541536735133381,6.335856057682381,7.9950561951277725,4.6832627069361115,7.4732135786005,10.33408014337244,10.064916698596425,10.270266048457502,5.6648004592579,9.252483866820315,9.396280255644518,9.49889811527128,7.918717614291545,8.315412253528917,8.222538512055444,9.548868345759406,9.447900201089913,7.791549576720231,7.448878296694603,10.24712178266918,10.187493655888506,8.304221511905192,6.043385992487036,6.3527449835320295,9.97908707707454,8.717274891363793,7.100408900961189,7.148246813508084,6.235438502256201,5.469244273694867,9.263620518928978,8.346431920580736,7.993712629292188,10.190174751953768,8.436870575107,8.065331833171244,7.745463673413985,8.598339668855305,9.24680132536513,0.0,8.243891726472995,9.598468821769751,7.086278434567681,7.258476462608214,5.542125311564574,11.039839352969766,12.836557769013272,8.833885241482477,9.043664814147345,9.896703158346922
Paracanthurus Paracanthurus_hepatus,8.829270687039923,11.48856182771163,9.392667581738243,8.911183309217577,9.676182813237528,10.874842800399016,9.601593910959433,11.612658210492357,9.379797438096347,10.632367689662507,10.845514194940133,12.61254039742615,9.904255678644223,6.95098541009275,8.442366464851899,11.556537996295646,9.136306785268127,8.26599885066048,11.270267578913293,11.950061916867698,12.484946658118606,10.08755966898382,11.275032221946367,9.276473389043328,11.110735098647933,10.34354161144321,11.85218074778881,11.102278017902119,10.492382365840795,11.06981108990116,10.418349204620165,10.889898522015176,13.116724698377944,12.780942916839601,12.188346653809177,10.65248558272682,9.19744488074566,12.293333327449284,11.713987998036522,10.499767929143806,11.102842133657008,9.660047313915092,10.313791619063371,11.923122548300757,9.999608184694544,10.405038712263588,12.73318144673356,10.511634226607905,11.818029118958446,10.690966872657125,11.303789423296376,10.16496755826561,8.243891726472995,0.0,12.440162098296543,9.721784708257093,10.64420672821198,7.869657236710931,10.319962516412957,14.800063353350062,12.243762944529138,11.269377452924438,12.527890022994589
Prionurus Prionurus chrysurus,8.034192587240565,6.364824666738947,5.651691857711048,6.784089246623755,6.625050423869086,8.833558041741515,5.310046007575747,6.521268499638624,10.767318206961958,5.8089679772095115,4.935308446972575,8.535847843431617,5.861582570805573,10.318562144142216,7.37253838240599,8.901102932270984,7.200041302144664,7.980423102629565,7.381514207628084,5.691262385038506,8.719928493879586,9.569146493606597,6.219840918010273,9.745262771368171,8.375843721693428,6.161752250939091,9.587460300154028,5.607715055506319,11.713645516297774,7.0403084326013134,6.449223010949601,6.554544259227085,7.338348646845119,10.547798762424504,7.080851155616374,10.068316252106381,9.393472686065268,9.058438512995645,7.786951231845818,7.744864095936919,8.466816444803055,7.336889204805255,10.612581587899637,9.040067786973582,7.059277121720165,9.35139582298125,9.337115181479406,6.85014259642143,8.574859181012348,9.233920478514378,7.2269122515201145,8.360395073585074,9.598468821769751,12.440162098296543,0.0,6.511174805551517,9.88308029570828,6.733274981264285,11.317093048264523,12.736056439055798,6.144657522358472,6.498470593878804,10.946529189118682
Prionurus Prionurus laticlavius,5.145109556015246,5.822929410851992,6.45077687870394,4.287248146667862,4.442976576038252,9.937307983780661,5.478484364051376,7.30256845934867,8.602596300324523,5.2350923594280125,5.9107558092655585,9.658459949767252,4.701737305624514,8.571410135051368,6.769610496285359,7.8905617416336415,5.119295178693304,7.118279495676944,7.967692947762514,6.111591044757443,8.165166399813018,7.347484511063645,6.365324908056172,9.118952799150478,7.433607495478322,5.807188928266724,8.558162962545934,6.842461203090798,10.313241916058194,5.6652714509809305,5.599675177388919,6.444274241550679,8.910093181103864,10.72890530373376,7.866826975639218,9.461970126432158,8.128596727896243,8.95713789618144,9.387918984188577,4.957347350601839,6.792727728904395,5.3073634058359485,9.17606643888703,6.792041607838877,5.599446411842038,9.3102836950499,7.864517745530987,6.387117149034571,7.223185404044292,6.741415098756271,4.819934373808558,6.3958593692814105,7.086278434567681,9.721784708257093,6.511174805551517,0.0,8.644493227822677,5.653147641545821,11.953680338288645,12.834051359063109,8.001556544094422,5.706495782727525,11.373771733264867
Prionurus Prionurus microlepidotus,8.940110160155484,9.906429262166833,8.083955701075146,8.084043007985994,8.332361605452366,10.541214797951453,8.015137017689732,8.380482661428744,9.267314478888116,9.739759213161303,8.717394195161855,10.3026014657153,9.115249796390007,9.590293815638631,7.624375164401032,8.6591609516428,7.198293311228895,8.342456627609229,10.428778004179698,10.14073486591458,10.285075446670529,6.699442750401994,9.679716982283772,10.605288746062163,9.95977643479014,8.629828075737072,5.087656134320414,8.690618131910105,11.51865910989247,9.727463911505177,8.131072384280015,7.7231120684623376,9.751289696542461,10.588911415457913,8.647907726421533,7.500889047194722,8.498521316438168,10.454246860379376,9.929881233307764,8.08781086999535,6.474201534733024,6.8883250476098645,7.540835886717586,7.33879822883087,8.950523624444244,8.888370923457561,10.288314986222336,9.148345918311202,7.253012871868514,6.035015553989485,8.850570778995078,9.97770774609107,7.258476462608214,10.64420672821198,9.88308029570828,8.644493227822677,0.0,7.315523531113916,12.038765937573636,13.445183835982187,9.175339141259172,9.17569614909231,10.94638403004683
Zebrasoma Zebrasoma desjardinii,5.149454743117863,6.6221268816145304,3.8322949928052696,3.469995824723049,4.481724096119946,8.37783444076778,4.066786362125519,5.425814325600646,7.504983892242896,5.3413110975288625,5.120002169210464,7.3035603746336895,5.149582172704443,5.637139378462081,3.7516895172908944,6.897801047786739,3.3953336306352213,4.01026682872147,7.2482139975605335,7.265906624876897,7.898905754611637,6.834696949746395,5.762694919599246,9.122825310008162,7.1805887693341495,4.354559969779003,7.44479315998498,6.138948632744209,9.138125262056018,6.570145567505281,4.8861856739287655,5.678615250357546,7.617693767035046,8.88664396923475,6.469586375307146,8.167155965825547,5.00370062586909,8.178388268218166,7.75887412956449,6.143020640162227,6.322667392395544,4.991617634639122,7.176819760709962,8.511985291491444,5.490653453486266,5.972104610728639,8.685449186224032,5.247972799114689,7.073681625635921,6.9321868566659095,6.10788024785974,6.537124292446573,5.542125311564574,7.869657236710931,6.733274981264285,5.653147641545821,7.315523531113916,0.0,10.95405026559016,11.180393136934523,6.400532326259563,5.6284457502784395,9.283146809452262
Zebrasoma Zebrasoma flavescens,11.728333414223355,12.982870008431535,10.357713945029872,11.604649567934363,11.895722288290596,10.281718702267758,9.903571997360359,11.572196547772734,12.604907507032488,13.150079034518315,11.728886235068044,13.731682135051841,12.51189663026857,11.483458466299227,10.240212258015166,12.723787423946696,11.469063397042774,11.58666328137983,12.66784979248436,10.8555117047576,12.65769981054028,11.919214712581487,12.908113278104704,8.545527005061272,13.499422106977548,12.635923641128402,13.489519722428192,11.080491586758269,13.906134176811651,11.924458637915594,11.347606641993165,12.387077574711569,12.615207083487244,14.173410978676364,12.955234336542597,12.34046291038762,13.582249392015612,13.678694633581582,11.848272685862336,12.705710079745627,12.795920532036222,11.747020465189834,12.72496767031834,12.944652032324234,13.075799867432702,13.448032777324437,13.089530741590249,12.898642178575669,12.427548854566218,12.09432771513019,13.408148847369455,13.14884199441409,11.039839352969766,10.319962516412957,11.317093048264523,11.953680338288645,12.038765937573636,10.95405026559016,0.0,17.274189862491596,12.525362584029438,12.78800805189294,13.8590472285077
Zebrasoma Zebrasoma gemmatum,13.14542077609763,13.084919076183514,11.916954203297893,12.265165341278648,12.18349696131645,14.505381433148367,12.658947378693167,12.226135708850734,13.782470198325132,10.974470896028569,11.910040025944443,7.422704483634898,10.624250551311281,12.554760617106458,10.92572348523949,13.370253064796067,11.207560124581471,9.855222375757345,11.085928442371449,14.067642862693177,13.553226679862258,13.317817040475441,12.215120095660593,15.821336425032591,9.231512268047075,11.924047563747283,13.07275472528422,12.76341335561507,9.961321395608932,12.933469722915454,12.615594919950503,11.774311780393651,13.808874820047876,11.616509969349798,12.429611798151527,13.430554601701099,11.553604998991874,10.049616132856876,13.0674624020305,13.014123081890228,12.96272425413676,12.490734619877806,13.27997764221614,14.501795537766204,10.299235064255514,10.488439084262557,14.844954635603436,10.477253626103126,13.603215357415147,13.895970670957825,12.523085368478199,10.514521228878577,12.836557769013272,14.800063353350062,12.736056439055798,12.834051359063109,13.445183835982187,11.180393136934523,17.274189862491596,0.0,11.69538180571667,12.351518759580474,11.807554816284966
Zebrasoma Zebrasoma scopas,8.817203210697311,7.193858305705647,4.450422383781168,7.476386020899856,7.139263880728316,6.350178387580135,5.764447291417266,3.779096702187978,10.264626545806111,7.2603164055035085,5.862498473231744,6.997751102740803,6.601798204889006,9.94550958876472,6.219571920319198,8.880932825749435,6.493491918924702,6.751335658146089,7.789370069566619,8.591903025458365,8.835416290229007,8.991681908171762,7.7152496751100745,10.521357416367154,6.690345049795024,6.1405103511241315,9.15778400298861,6.007935697254533,10.882647597742011,8.785291745912259,6.752310835544729,6.1710834981781675,8.043040797800863,8.236899955299128,7.270969245994438,9.696301664899945,8.622469298151621,7.093862696090597,5.661007793030968,8.504541811696281,8.55389829361826,7.48654321497286,9.604952523666073,9.942595253786711,7.081945198760969,8.937232680712025,9.874754016692524,7.312315938851476,8.625362744601334,9.039002069131177,8.11987446728161,9.50150688515654,8.833885241482477,12.243762944529138,6.144657522358472,8.001556544094422,9.175339141259172,6.400532326259563,12.525362584029438,11.69538180571667,0.0,7.688886421034554,10.774540047947514
Zebrasoma Zebrasoma veliferum,5.559290158190617,4.089197629538922,6.268048002998831,4.711813522864346,6.262565752520556,11.041439697557495,5.896304498555863,7.023143532468752,10.253783579275886,5.745703597977686,5.268425643101468,8.824283621568437,5.735058167122761,9.451673410308258,7.425563969373332,5.544932496491607,5.860272994987335,6.929655872741845,7.227889495543557,4.6228609777557725,5.822347545964396,7.5382020937990415,3.0452980997633485,10.584150787819683,8.51398432470843,5.159842270543897,8.084324328912999,6.7907619672788,11.107976905558912,6.322435689653891,6.841861139075539,5.788680573106032,5.996113974519922,10.961536007157783,4.869863361793957,10.179111403387683,8.357689988693675,9.548230425084064,10.140858754531545,7.442258387007142,6.849103983558124,5.743217548593519,10.17994784603915,7.804010046856081,5.950535650231579,8.329567295089634,6.320972466184415,7.135337798241342,5.877993836301212,7.00323744902239,3.4603660518698085,7.776232564665613,9.043664814147345,11.269377452924438,6.498470593878804,5.706495782727525,9.17569614909231,5.6284457502784395,12.78800805189294,12.351518759580474,7.688886421034554,0.0,11.111335795727785
Zebrasoma Zebrasoma xanthurum,11.131984185601072,12.226846222925136,9.719522963279593,10.677409444818691,10.541336276138203,11.196384483826233,10.434106950905111,10.53805671154259,9.777524939415438,10.479419076172096,10.184146296599543,9.860824146782008,10.24475991019617,10.06274923836468,8.650617978900444,11.35871164322027,8.825627068312462,10.127096309867474,10.87650248953192,12.213695519717708,12.540072803255503,10.832234832177065,10.807977988766954,13.154916930312119,11.439296474187143,10.358583443313254,11.356932129507461,10.70906771379906,8.487589971780956,11.279761426523274,10.688760593298433,9.979810400621108,12.3733811767407,11.44708292615149,11.045442766422884,9.948574880441232,9.733461828006087,11.436644964657734,10.696339447003757,11.144846724845253,11.112155687843495,10.676739260026045,10.16399335855859,12.243407402280617,9.88960374833403,7.543203282006962,13.544609930385386,9.67641929158832,11.248541415952438,11.506032607196314,11.465380116277979,9.804606541853348,9.896703158346922,12.527890022994589,10.946529189118682,11.373771733264867,10.94638403004683,9.283146809452262,13.8590472285077,11.807554816284966,10.774540047947514,11.111335795727785,0.0
